date,retew,csadew
2008-07-17,0.001381031,0.0352619974
2008-07-18,0.0012597442,0.0258437804
2008-07-21,0.0185635426,0.0261449481
2008-07-22,0.0029141628,0.0387626548
2008-07-23,-0.0086414341,0.0300405042
2008-07-24,-0.0295586047,0.0298454008
2008-07-25,0.0090623923,0.0255069983
2008-07-28,-0.0115405923,0.0235062037
2008-07-29,0.0209236538,0.0320523657
2008-07-30,0.0175712077,0.0247731595
2008-07-31,-0.0142834846,0.0259668841
2008-08-01,-0.0081782462,0.0225047387
2008-08-04,-0.0319287462,0.0284203806
2008-08-05,0.0077861,0.0303208754
2008-08-06,0.0197292923,0.0349165707
2008-08-07,-0.0013411692,0.0295241998
2008-08-08,0.0144193308,0.0337527257
2008-08-11,0.0084302462,0.0333634428
2008-08-12,-0.0023268538,0.0272744385
2008-08-13,0.0174304,0.0319981477
2008-08-14,0.0033618308,0.021433946
2008-08-15,-0.0031463692,0.0301550649
2008-08-18,-0.0107008769,0.0233636038
2008-08-19,-0.0040843769,0.0279797979
2008-08-20,0.0152365154,0.0259520334
2008-08-21,-0.0006512308,0.0179034509
2008-08-22,0.0071251692,0.0194801103
2008-08-25,-0.0177049615,0.0193329148
2008-08-26,0.0011627154,0.0231784318
2008-08-27,0.0118991769,0.0166684167
2008-08-28,0.0097871154,0.0204952231
2008-08-29,-0.0095826615,0.019934458
2008-09-02,-0.0265346462,0.0275886433
2008-09-03,-0.0154888,0.0283675077
2008-09-04,-0.0313776923,0.026861929
2008-09-05,-0.0047649077,0.0225547399
2008-09-08,-0.0062067231,0.026249706
2008-09-09,-0.0718014692,0.0415381207
2008-09-10,0.0130083077,0.0345302166
2008-09-11,0.0005049615,0.0245198426
2008-09-12,0.0135215615,0.0275853346
2008-09-15,-0.0577500385,0.0366227361
2008-09-16,0.0244227,0.0380686708
2008-09-17,-0.0447373077,0.0424570568
2008-09-18,0.0644560692,0.052615057
2008-09-19,0.0731967077,0.0634124582
2008-09-22,-0.0303181231,0.0381282062
2008-09-23,-0.0199186923,0.0322505385
2008-09-24,-0.0033149385,0.0317419546
2008-09-25,0.0114753231,0.0229610104
2008-09-26,-0.0099560692,0.0380067398
2008-09-29,-0.0640541538,0.1025210698
2008-09-30,0.0110329692,0.0585063735
2008-10-01,0.0003475115,0.0431679142
2008-10-02,-0.0684801069,0.0406063111
2008-10-03,-0.0258928473,0.0313936513
2008-10-06,-0.0693613206,0.0467404959
2008-10-07,-0.0709550763,0.0523587087
2008-10-08,-0.0225205038,0.0537365539
2008-10-09,-0.0699091832,0.0485889452
2008-10-10,0.0158859389,0.0828922803
2008-10-14,-0.0256932137,0.0474811784
2008-10-16,0.0504230916,0.0591554483
2008-10-17,0.0090253053,0.0434322839
2008-10-20,0.057529,0.045534229
2008-10-21,-0.0381552137,0.0330871401
2008-10-22,-0.0718567328,0.0411296738
2008-10-23,-0.0278541374,0.0445752293
2008-10-24,-0.0459514275,0.0391501101
2008-10-27,-0.0610700534,0.0408689459
2008-10-28,0.0553347786,0.0545328693
2008-10-29,0.0284994122,0.0639772892
2008-10-30,0.0451704885,0.0512962949
2008-10-31,0.0422919008,0.0480904848
2008-11-03,0.0311180231,0.0582629822
2008-11-04,0.0546115538,0.0621188459
2008-11-05,-0.0700434692,0.0476890924
2008-11-06,-0.0578272385,0.0439911996
2008-11-07,0.0317055615,0.0427360836
2008-11-10,-0.0339241538,0.0407075669
2008-11-11,-0.0494325462,0.0424827266
2008-11-12,-0.0859112077,0.0470086544
2008-11-13,0.0799433154,0.0635723219
2008-11-14,-0.0645274538,0.0413369224
2008-11-17,-0.0126012923,0.0377525449
2008-11-18,-0.0113058,0.0439980462
2008-11-19,-0.0883215846,0.0446652847
2008-11-21,0.0737643846,0.0698860639
2008-11-25,0.0204932308,0.0455417467
2008-11-26,0.0760931462,0.0552716628
2008-11-28,0.0148441231,0.0373999576
2008-12-02,0.0492106462,0.0487562353
2008-12-03,0.0251941077,0.0531650341
2008-12-04,-0.0485514308,0.0491129344
2008-12-05,0.0399393385,0.0386522151
2008-12-08,0.0779078615,0.0592012509
2008-12-09,-0.0274421923,0.0455309089
2008-12-10,0.0330299923,0.0441259451
2008-12-11,-0.0328640231,0.0390189769
2008-12-12,0.0351871538,0.0413467657
2008-12-15,-0.0333313077,0.0286554
2008-12-16,0.0631064615,0.0395890757
2008-12-17,0.0150553538,0.0466298499
2008-12-18,-0.0264188538,0.037981333
2008-12-19,0.0108724462,0.0468273759
2008-12-22,-0.0266588769,0.0395260634
2008-12-23,-0.0113663692,0.0330879789
2008-12-24,-0.0003495538,0.023476805
2008-12-26,0.0214011462,0.0324316812
2008-12-29,-0.0125522308,0.0546957515
2008-12-30,0.0189789154,0.0532640989
2008-12-31,0.0385124923,0.0506729905
2009-01-02,0.0578536077,0.0462552369
2009-01-05,0.0277213692,0.0469410892
2009-01-06,0.0360740538,0.0468848443
2009-01-07,-0.0456925538,0.0367656786
2009-01-08,0.0315341538,0.0389422592
2009-01-09,-0.0301581077,0.0312680308
2009-01-12,-0.0382969692,0.0401232014
2009-01-13,-0.0007954615,0.031915129
2009-01-14,-0.0446462538,0.031526365
2009-01-15,0.0239685231,0.0398568277
2009-01-16,0.0041377154,0.0290220759
2009-01-20,-0.0629389385,0.0341315422
2009-01-21,0.0479991231,0.0414392059
2009-01-22,-0.0380373385,0.0310686315
2009-01-23,0.0098257385,0.033433311
2009-01-26,0.0211127692,0.0297081598
2009-01-27,0.0081290231,0.0238102031
2009-01-28,0.0380211923,0.0299471609
2009-01-29,-0.0323638538,0.0287501394
2009-01-30,-0.0063952154,0.031827058
2009-02-02,0.0011383692,0.0360449394
2009-02-03,0.0143271308,0.0296905482
2009-02-04,0.0040650769,0.032218613
2009-02-05,0.0202606846,0.0313439478
2009-02-06,0.0338838462,0.032091142
2009-02-09,0.0032928,0.0293671938
2009-02-10,-0.0451314846,0.0304108207
2009-02-11,-0.0049561385,0.0254684812
2009-02-12,-0.0003649538,0.0256364859
2009-02-13,0.0088589,0.0246581354
2009-02-17,-0.0536015385,0.0319712059
2009-02-18,-0.0251525692,0.0298222963
2009-02-19,-0.0216642385,0.0330781755
2009-02-20,-0.0273249692,0.0322501529
2009-02-23,-0.0558169923,0.0326371308
2009-02-24,0.0601695692,0.043347525
2009-02-25,-0.0201733308,0.0415822078
2009-02-26,-0.0117447923,0.0310122057
2009-02-27,-0.0179295615,0.0419611354
2009-03-02,-0.0817041385,0.041967303
2009-03-03,-0.0116181231,0.0419322672
2009-03-04,0.0441824154,0.0373621344
2009-03-05,-0.0621198154,0.0394349174
2009-03-06,-0.0052345077,0.0404434007
2009-03-09,-0.0232735769,0.0400426118
2009-03-10,0.0784814308,0.0523469737
2009-03-11,0.0079188846,0.0418460882
2009-03-12,0.0613589308,0.0448323037
2009-03-13,0.0060661615,0.0331145204
2009-03-16,-0.0036277769,0.0388895291
2009-03-17,0.0358066692,0.0430163873
2009-03-18,0.0298228154,0.0329947408
2009-03-19,0.017627093,0.0402331484
2009-03-20,-0.0304008231,0.0403253796
2009-03-23,0.0772985538,0.0518440173
2009-03-24,-0.0221967692,0.0284151207
2009-03-25,0.0170179615,0.0372402864
2009-03-26,0.0700779385,0.0573686282
2009-03-27,-0.0233692385,0.0449038369
2009-03-30,-0.0477633846,0.037735245
2009-03-31,0.0638333769,0.1062398343
